file,suite,backbone,seed,dataset,variant,method_label,method_canonical,checkpoint_selection,checkpoint_round,rmse_avg,rmse_worst,mae_avg,mae_worst,rmse_micro,final_rmse_avg,final_rmse_worst,uplink_mb,runtime_sec_total,failure_mode,failure_rate,valid_return_rate,failed_return_rate,wasted_assigned_step_ratio,returned_assigned_step_ratio,empty_return_rounds,num_parameters,trainable_parameters
results\fgcs_revision\ablation\gru\seed_5\ETTm1\mcar_p70\metrics_CoRA-Core_ETTm1_mcar_p70.json,ablation,gru,5,ETTm1,mcar_p70,CoRA-Core,cora_core,best_val_rmse_avg,50,0.4115448038534829,0.7467446194314094,0.2940490201381626,0.5257509387155627,0.4286456508354741,0.4115448038534829,0.7467446194314094,120.70236206054688,114.76239410002017,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_5\ETTm1\mcar_p70\metrics_CoRA-StepAlloc_ETTm1_mcar_p70.json,ablation,gru,5,ETTm1,mcar_p70,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.4120059878519749,0.7536461180697089,0.2942813668603212,0.5290671257944406,0.42963986354547945,0.4120059878519749,0.7536461180697089,120.70236206054688,106.64241949998541,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_5\ETTm1\mcar_p70\metrics_Random_ETTm1_mcar_p70.json,ablation,gru,5,ETTm1,mcar_p70,Random,random,best_val_rmse_avg,50,0.4108037060601609,0.7600275600144958,0.29289725859147325,0.5327075958849308,0.4281066787666331,0.4108037060601609,0.7600275600144958,120.70236206054688,115.61565079999855,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_5\ETTm1\mcar_p70\metrics_Top-m_ETTm1_mcar_p70.json,ablation,gru,5,ETTm1,mcar_p70,Top-m,cora_topk,best_val_rmse_avg,50,0.41483967903422475,0.7214972103137166,0.2982715672565676,0.5226019231413177,0.42957575979778345,0.41483967903422475,0.7214972103137166,120.70236206054688,109.39394879998872,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_CoRA-Core_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2900786680962336,0.48658455339671514,0.19455091447170164,0.30700243080977846,0.29811473498286767,0.2900786680962336,0.48658455339671514,120.70236206054688,107.78759030002402,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_CoRA-StepAlloc_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.29037107484237407,0.487194395178523,0.19467282502808927,0.3113172846952757,0.2987243108083926,0.29037107484237407,0.487194395178523,120.70236206054688,106.93652799999109,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_NoEMA_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,NoEMA,cora_core,best_val_rmse_avg,50,0.29017220532157967,0.48675084658884105,0.19479639614220978,0.31209572178050066,0.2982825562077691,0.29017220532157967,0.48675084658884105,120.70236206054688,116.47928480000701,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_NoRefresh_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,NoRefresh,cora_core,best_val_rmse_avg,50,0.2914087667502353,0.48860005538207973,0.1967589402496868,0.30931248000854333,0.298584897521591,0.2914087667502353,0.48860005538207973,111.99188232421875,95.81649610004388,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_NoWarmup_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,NoWarmup,cora_core,best_val_rmse_avg,50,0.2901578796899823,0.4904178458081686,0.19479711113868764,0.30772774768930994,0.2980173003066963,0.2901578796899823,0.4904178458081686,105.77011108398438,96.13187629997265,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_Random_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29145876510678714,0.49211746981284327,0.19538359675952094,0.32325221787232766,0.3012434371588907,0.29145876510678714,0.49211746981284327,120.70236206054688,115.34254779998446,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\hetero_h4\metrics_Top-m_ETTm1_hetero_h4.json,ablation,gru,6,ETTm1,hetero_h4,Top-m,cora_topk,best_val_rmse_avg,50,0.29122416678513335,0.4818438059172163,0.19569526249402375,0.2955736696824944,0.2972531380578853,0.29122416678513335,0.4818438059172163,120.70236206054688,102.7215119000175,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\mcar_p70\metrics_CoRA-Core_ETTm1_mcar_p70.json,ablation,gru,6,ETTm1,mcar_p70,CoRA-Core,cora_core,best_val_rmse_avg,50,0.40132632615489544,0.7049420961977805,0.2839409706594115,0.48195274718613396,0.4149754556765858,0.40132632615489544,0.7049420961977805,120.70236206054688,107.48451370000839,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\mcar_p70\metrics_CoRA-StepAlloc_ETTm1_mcar_p70.json,ablation,gru,6,ETTm1,mcar_p70,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.40235316978160174,0.7129456090372904,0.284841339874063,0.4866316588464974,0.4163647906651193,0.40235316978160174,0.7129456090372904,120.70236206054688,109.75937680003699,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\mcar_p70\metrics_Random_ETTm1_mcar_p70.json,ablation,gru,6,ETTm1,mcar_p70,Random,random,best_val_rmse_avg,50,0.4023515972291226,0.7212887336651732,0.28525523151980636,0.4986054191409729,0.4179021126262643,0.4023515972291226,0.7212887336651732,120.70236206054688,112.93823309999425,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_6\ETTm1\mcar_p70\metrics_Top-m_ETTm1_mcar_p70.json,ablation,gru,6,ETTm1,mcar_p70,Top-m,cora_topk,best_val_rmse_avg,50,0.4019088078947619,0.6533600261646776,0.28739278674752655,0.45492578704697845,0.4124282318215008,0.4019088078947619,0.6533600261646776,120.70236206054688,113.78026739996858,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_CoRA-Core_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29412433245466574,0.4989563972260998,0.19741769974021156,0.31180273368961103,0.3036140567342053,0.29412433245466574,0.4989563972260998,120.70236206054688,80.67435629997635,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_CoRA-StepAlloc_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.29452750487378165,0.49848191095138816,0.1974719394402233,0.3154175682080708,0.30443260535785605,0.29452750487378165,0.49848191095138816,120.70236206054688,79.45718769996893,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_NoEMA_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,NoEMA,cora_core,best_val_rmse_avg,50,0.29406709677327925,0.49992515834956075,0.19730498729741835,0.31136921871011297,0.3035992199283612,0.29406709677327925,0.49992515834956075,120.70236206054688,79.7094871000154,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_NoRefresh_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,NoRefresh,cora_core,best_val_rmse_avg,50,0.30455298764099353,0.49496100194796216,0.20643513073057895,0.2966463552820135,0.31095227704251144,0.30455298764099353,0.49496100194796216,111.99188232421875,78.44217509997543,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_NoWarmup_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,NoWarmup,cora_core,best_val_rmse_avg,50,0.29470434829987774,0.4987342869566053,0.19762851516824226,0.3150765056219923,0.30411333032732435,0.29470434829987774,0.4987342869566053,105.77011108398438,78.4196475999779,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_Random_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29566081844049474,0.4985641595503989,0.19854910646696472,0.3225909633869053,0.3060104739061503,0.29566081844049474,0.4985641595503989,120.70236206054688,93.66652189998422,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\hetero_h4\metrics_Top-m_ETTm1_hetero_h4.json,ablation,gru,7,ETTm1,hetero_h4,Top-m,cora_topk,best_val_rmse_avg,50,0.29500020915163166,0.5034050453815169,0.198975210638992,0.2969084388846102,0.3023195601708691,0.29500020915163166,0.5034050453815169,120.70236206054688,81.4270480000414,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\mcar_p70\metrics_CoRA-Core_ETTm1_mcar_p70.json,ablation,gru,7,ETTm1,mcar_p70,CoRA-Core,cora_core,best_val_rmse_avg,50,0.4159860124507344,0.7024899080204131,0.2991522883948086,0.4949578260320099,0.43019797381257874,0.4159860124507344,0.7024899080204131,120.70236206054688,79.26746110001113,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\mcar_p70\metrics_CoRA-StepAlloc_ETTm1_mcar_p70.json,ablation,gru,7,ETTm1,mcar_p70,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.4160433749505059,0.7075989052661481,0.2990821908045821,0.497306801725743,0.43053138859796947,0.4160433749505059,0.7075989052661481,120.70236206054688,80.57448399998248,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\mcar_p70\metrics_Random_ETTm1_mcar_p70.json,ablation,gru,7,ETTm1,mcar_p70,Random,random,best_val_rmse_avg,50,0.4129786884229074,0.7284374778409273,0.2966446544742312,0.5072954679194656,0.42812673960752334,0.4129786884229074,0.7284374778409273,120.70236206054688,81.94435319997137,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_7\ETTm1\mcar_p70\metrics_Top-m_ETTm1_mcar_p70.json,ablation,gru,7,ETTm1,mcar_p70,Top-m,cora_topk,best_val_rmse_avg,50,0.4173364346655606,0.6810516495334635,0.301197394391023,0.482409126744117,0.42962874607580714,0.4173364346655606,0.6810516495334635,120.70236206054688,81.0993909999961,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_CoRA-Core_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.3037977197442583,0.5020202284069094,0.2042626624624239,0.3376306640511434,0.3138257203718742,0.3037977197442583,0.5020202284069094,120.70236206054688,80.03201330004958,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_CoRA-StepAlloc_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.30391379679613867,0.5023910395511655,0.20417872988356095,0.3384498506281472,0.31422887412414946,0.30391379679613867,0.5023910395511655,120.70236206054688,81.47308670001803,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_NoEMA_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,NoEMA,cora_core,best_val_rmse_avg,50,0.3037699278588747,0.5029613642145103,0.2043834611340083,0.33871764116285435,0.3136497096876697,0.3037699278588747,0.5029613642145103,120.70236206054688,82.09587069996633,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_NoRefresh_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,NoRefresh,cora_core,best_val_rmse_avg,50,0.3070188064582339,0.5011270478302057,0.20849384103493934,0.3529363921882175,0.31631761897115895,0.3070188064582339,0.5011270478302057,111.99188232421875,75.66395220003324,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_NoWarmup_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,NoWarmup,cora_core,best_val_rmse_avg,50,0.3039908916912173,0.5027770537940983,0.20458377368224867,0.3374217564812197,0.3139894229963342,0.3039908916912173,0.5027770537940983,105.77011108398438,70.7542337999912,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_Random_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.3029270851528897,0.504797542243341,0.20382779103558094,0.33826776080275933,0.3129075946226354,0.3029270851528897,0.504797542243341,120.70236206054688,82.67189589998452,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\hetero_h4\metrics_Top-m_ETTm1_hetero_h4.json,ablation,gru,8,ETTm1,hetero_h4,Top-m,cora_topk,best_val_rmse_avg,50,0.3066202569078942,0.5077362284235705,0.20788173438993116,0.32065142865449403,0.31435454604146623,0.3066202569078942,0.5077362284235705,120.70236206054688,79.26390750001883,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\mcar_p70\metrics_CoRA-Core_ETTm1_mcar_p70.json,ablation,gru,8,ETTm1,mcar_p70,CoRA-Core,cora_core,best_val_rmse_avg,50,0.40994934631787316,0.7137983090439555,0.2928364578170347,0.47901684827359076,0.42650420563833147,0.40994934631787316,0.7137983090439555,120.70236206054688,83.28604019997874,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\mcar_p70\metrics_CoRA-StepAlloc_ETTm1_mcar_p70.json,ablation,gru,8,ETTm1,mcar_p70,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.40963815300933426,0.7215564431921799,0.2925814915081689,0.4847407168714354,0.42650530820477867,0.40963815300933426,0.7215564431921799,120.70236206054688,79.7216101999511,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\mcar_p70\metrics_Random_ETTm1_mcar_p70.json,ablation,gru,8,ETTm1,mcar_p70,Random,random,best_val_rmse_avg,50,0.4103614837246427,0.7388278870672905,0.2930887140392834,0.48689477167103473,0.4275976839395034,0.4103614837246427,0.7388278870672905,120.70236206054688,79.66736860002857,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_8\ETTm1\mcar_p70\metrics_Top-m_ETTm1_mcar_p70.json,ablation,gru,8,ETTm1,mcar_p70,Top-m,cora_topk,best_val_rmse_avg,50,0.41280857122009157,0.6865903864557833,0.2960458297795456,0.4674387362089815,0.4279986573376595,0.41280857122009157,0.6865903864557833,120.70236206054688,80.34671549999621,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_CoRA-Core_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2906362919935544,0.48560738970568695,0.1935897472992684,0.3067299379397464,0.2982980174689055,0.2906362919935544,0.48560738970568695,120.70236206054688,81.67104919999838,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_CoRA-StepAlloc_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.290466575876016,0.48626887658608975,0.1933332119360729,0.3071746081397502,0.2984548380440081,0.290466575876016,0.48626887658608975,120.70236206054688,79.62549990002299,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_NoEMA_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,NoEMA,cora_core,best_val_rmse_avg,50,0.29023173832867355,0.4848785951834036,0.1933036388254187,0.30752846993856636,0.2978477652892456,0.29023173832867355,0.4848785951834036,120.70236206054688,80.02552330004983,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_NoRefresh_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,NoRefresh,cora_core,best_val_rmse_avg,50,0.29238435386128925,0.4802972039034925,0.19478928040555732,0.29978127465431814,0.2998240066720472,0.29238435386128925,0.4802972039034925,111.99188232421875,75.13429120002547,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_NoWarmup_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,NoWarmup,cora_core,best_val_rmse_avg,50,0.2908870010175548,0.486190450322825,0.19402887972080926,0.30853223433738813,0.2986613814508312,0.2908870010175548,0.486190450322825,105.77011108398438,72.55340929998783,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_Random_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.289919587374926,0.49114670742769645,0.19330035311223814,0.3269645127838384,0.2984340502729899,0.289919587374926,0.49114670742769645,120.70236206054688,79.1154023000272,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\hetero_h4\metrics_Top-m_ETTm1_hetero_h4.json,ablation,gru,9,ETTm1,hetero_h4,Top-m,cora_topk,best_val_rmse_avg,50,0.29563360454244614,0.4830618659507335,0.19912091238119795,0.29766222511592905,0.30206717459797544,0.29563360454244614,0.4830618659507335,120.70236206054688,82.81298970000353,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\mcar_p70\metrics_CoRA-Core_ETTm1_mcar_p70.json,ablation,gru,9,ETTm1,mcar_p70,CoRA-Core,cora_core,best_val_rmse_avg,50,0.4156283749819262,0.7220338950388315,0.29482931478152125,0.49202270356223865,0.43317171509695634,0.4156283749819262,0.7220338950388315,120.70236206054688,78.80314879998332,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\mcar_p70\metrics_CoRA-StepAlloc_ETTm1_mcar_p70.json,ablation,gru,9,ETTm1,mcar_p70,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.41559680920743,0.7281846994118,0.294714761910785,0.49469376797279374,0.4335482155523309,0.41559680920743,0.7281846994118,120.70236206054688,80.96876379998866,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\mcar_p70\metrics_Random_ETTm1_mcar_p70.json,ablation,gru,9,ETTm1,mcar_p70,Random,random,best_val_rmse_avg,50,0.4180582503610024,0.737505296203926,0.29534203004710075,0.4999206456798456,0.43850531402629495,0.4180582503610024,0.737505296203926,120.70236206054688,83.02557240001624,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\ablation\gru\seed_9\ETTm1\mcar_p70\metrics_Top-m_ETTm1_mcar_p70.json,ablation,gru,9,ETTm1,mcar_p70,Top-m,cora_topk,best_val_rmse_avg,50,0.4135315357026905,0.7027739296627883,0.29444109453974404,0.4884651440564372,0.42998287847389355,0.4135315357026905,0.7027739296627883,120.70236206054688,81.47979980002856,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\hetero_h4\metrics_saits_CoRA-Core_ETTm1_hetero_h4.json,backbone,saits,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2312564053228813,0.3856312203420883,0.15903337101457407,0.24569055388877306,0.2348299630257999,0.2312564053228813,0.3856312203420883,207.35052490234375,295.3182604999747,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\hetero_h4\metrics_saits_CoRA-StepAlloc_ETTm1_hetero_h4.json,backbone,saits,0,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2309981359080156,0.38325351021715415,0.15906244870373706,0.24621507052201203,0.23460434998200477,0.2309981359080156,0.38325351021715415,207.35052490234375,291.9341996999574,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\hetero_h4\metrics_saits_FedAvg_ETTm1_hetero_h4.json,backbone,saits,0,ETTm1,hetero_h4,FedAvg,fedavg,best_val_rmse_avg,50,0.23064960647028926,0.3913195220038791,0.15855263583748155,0.24366236990151516,0.23455223418617688,0.23064960647028926,0.3913195220038791,267.20428466796875,376.5612453999929,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\hetero_h4\metrics_saits_Random_ETTm1_hetero_h4.json,backbone,saits,0,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.23134536685716114,0.3915635586692928,0.15929233623128222,0.25499792442861624,0.23540557294846542,0.23134536685716114,0.3915635586692928,207.35052490234375,294.37377629999537,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\mcar_p10\metrics_saits_CoRA-Core_ETTm1_mcar_p10.json,backbone,saits,0,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.19009646530767482,0.49667308636097235,0.12417611440536787,0.20097888768637234,0.20511761795872668,0.19009646530767482,0.49667308636097235,207.35052490234375,242.90345350001007,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
results\fgcs_revision\backbone\saits\seed_0\ETTm1\mcar_p10\metrics_saits_CoRA-StepAlloc_ETTm1_mcar_p10.json,backbone,saits,0,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.19020024144168068,0.49690909474749323,0.12427416116082943,0.2016267137118613,0.20523188154178085,0.19020024144168068,0.49690909474749323,207.35052490234375,245.4179037999711,none,0.0,1.0,0.0,0.0,1.0,0.0,70046.0,70046.0
